order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Extraction_Date,source,extracted_at,data_source
380,1156,4,2016-08-19,2016-08-20,2016-08-21,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
381,1297,4,2016-08-19,2016-08-21,2016-08-21,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
382,199,4,2016-08-20,2016-08-23,2016-08-23,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
383,331,4,2016-08-20,2016-08-23,2016-08-22,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
384,410,4,2016-08-20,2016-08-22,2016-08-23,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
385,1274,4,2016-08-20,2016-08-23,2016-08-22,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
386,1362,4,2016-08-20,2016-08-23,2016-08-23,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
387,451,4,2016-08-20,2016-08-21,2016-08-21,3,8,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
388,1080,4,2016-08-21,2016-08-24,2016-08-23,3,8,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
389,53,4,2016-08-22,2016-08-24,2016-08-25,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
390,576,4,2016-08-22,2016-08-24,2016-08-25,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
392,176,4,2016-08-23,2016-08-26,2016-08-24,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
393,368,4,2016-08-25,2016-08-26,2016-08-27,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
394,522,4,2016-08-26,2016-08-28,2016-08-29,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
395,144,4,2016-08-26,2016-08-27,2016-08-29,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
396,542,4,2016-08-27,2016-08-30,2016-08-29,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
397,1437,4,2016-08-28,2016-08-31,2016-08-29,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
398,447,4,2016-08-29,2016-08-30,2016-09-01,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
399,1001,4,2016-08-29,2016-09-01,2016-09-01,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
400,1295,4,2016-08-29,2016-08-30,2016-08-31,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
401,103,4,2016-08-30,2016-09-02,2016-09-01,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
402,1335,4,2016-08-30,2016-09-01,2016-08-31,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
403,578,4,2016-08-31,2016-09-01,2016-09-02,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
404,396,4,2016-08-31,2016-09-03,2016-09-01,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
405,603,4,2016-08-31,2016-09-01,2016-09-01,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
406,1380,4,2016-08-31,2016-09-02,2016-09-01,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
408,1071,4,2016-09-01,2016-09-02,2016-09-02,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
409,416,4,2016-09-01,2016-09-04,2016-09-04,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
410,1151,4,2016-09-01,2016-09-03,2016-09-02,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
411,261,4,2016-09-02,2016-09-04,2016-09-04,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
412,1202,4,2016-09-02,2016-09-04,2016-09-04,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
413,717,4,2016-09-02,2016-09-05,2016-09-03,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
414,917,4,2016-09-03,2016-09-06,2016-09-06,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
415,1265,4,2016-09-03,2016-09-06,2016-09-06,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
416,1377,4,2016-09-03,2016-09-04,2016-09-06,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
417,359,4,2016-09-04,2016-09-05,2016-09-06,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
418,88,4,2016-09-04,2016-09-05,2016-09-05,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
419,14,4,2016-09-04,2016-09-07,2016-09-06,3,8,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
420,72,4,2016-09-05,2016-09-06,2016-09-07,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
421,240,4,2016-09-05,2016-09-06,2016-09-08,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
422,398,4,2016-09-06,2016-09-07,2016-09-09,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
423,1397,4,2016-09-06,2016-09-09,2016-09-09,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
424,67,4,2016-09-08,2016-09-11,2016-09-11,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
425,843,4,2016-09-08,2016-09-11,2016-09-11,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
426,944,4,2016-09-08,2016-09-10,2016-09-10,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
427,434,4,2016-09-09,2016-09-10,2016-09-11,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
428,1039,4,2016-09-09,2016-09-12,2016-09-10,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
429,153,4,2016-09-10,2016-09-12,2016-09-12,3,8,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
430,272,4,2016-09-11,2016-09-13,2016-09-12,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
431,1217,4,2016-09-11,2016-09-12,2016-09-12,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
432,169,4,2016-09-12,2016-09-15,2016-09-14,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
433,1062,4,2016-09-12,2016-09-15,2016-09-13,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
434,726,4,2016-09-13,2016-09-15,2016-09-14,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
435,77,4,2016-09-14,2016-09-15,2016-09-16,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
436,791,4,2016-09-16,2016-09-19,2016-09-19,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
437,1085,4,2016-09-16,2016-09-18,2016-09-18,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
438,314,4,2016-09-16,2016-09-19,2016-09-18,3,8,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
439,149,4,2016-09-17,2016-09-20,2016-09-18,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
440,882,4,2016-09-17,2016-09-18,2016-09-19,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
441,704,4,2016-09-18,2016-09-19,2016-09-19,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
442,667,4,2016-09-18,2016-09-21,2016-09-21,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
443,1371,4,2016-09-18,2016-09-19,2016-09-20,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
444,30,4,2016-09-19,2016-09-20,2016-09-21,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
445,362,4,2016-09-19,2016-09-22,2016-09-22,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
446,399,4,2016-09-19,2016-09-21,2016-09-20,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
447,808,4,2016-09-20,2016-09-23,2016-09-22,3,8,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
448,101,4,2016-09-21,2016-09-22,2016-09-24,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
449,492,4,2016-09-21,2016-09-24,2016-09-22,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
450,575,4,2016-09-21,2016-09-24,2016-09-23,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
451,1146,4,2016-09-21,2016-09-23,2016-09-22,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
452,997,4,2016-09-22,2016-09-23,2016-09-24,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
453,1028,4,2016-09-22,2016-09-24,2016-09-25,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
454,988,4,2016-09-23,2016-09-25,2016-09-26,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
455,1055,4,2016-09-23,2016-09-24,2016-09-24,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
456,1061,4,2016-09-23,2016-09-26,2016-09-25,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
457,1349,4,2016-09-24,2016-09-27,2016-09-27,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
458,197,4,2016-09-25,2016-09-28,2016-09-26,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
459,874,4,2016-09-25,2016-09-28,2016-09-26,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
460,691,4,2016-09-25,2016-09-27,2016-09-26,3,8,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
461,853,4,2016-09-26,2016-09-27,2016-09-27,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
462,852,4,2016-09-27,2016-09-28,2016-09-29,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
463,964,4,2016-09-27,2016-09-28,2016-09-28,3,8,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
464,74,4,2016-09-28,2016-09-30,2016-09-29,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
465,1198,4,2016-09-28,2016-10-01,2016-10-01,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
466,1440,4,2016-09-28,2016-09-29,2016-10-01,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
467,555,4,2016-09-28,2016-09-30,2016-09-30,3,8,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
468,1261,4,2016-09-29,2016-10-02,2016-09-30,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
469,1089,4,2016-09-29,2016-10-02,2016-10-02,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
470,641,4,2016-09-30,2016-10-02,2016-10-02,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
471,697,4,2016-09-30,2016-10-02,2016-10-01,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
472,468,4,2016-09-30,2016-10-01,2016-10-01,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
473,549,4,2016-09-30,2016-10-02,2016-10-03,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
474,553,4,2016-10-01,2016-10-04,2016-10-04,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
475,241,4,2016-10-01,2016-10-04,2016-10-03,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
476,559,4,2016-10-01,2016-10-04,2016-10-02,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
477,449,4,2016-10-02,2016-10-05,2016-10-04,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
478,304,4,2016-10-02,2016-10-05,2016-10-03,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
479,984,4,2016-10-03,2016-10-04,2016-10-04,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
480,686,4,2016-10-04,2016-10-07,2016-10-05,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
481,481,4,2016-10-04,2016-10-07,2016-10-06,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
482,513,4,2016-10-05,2016-10-06,2016-10-06,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
483,703,4,2016-10-06,2016-10-07,2016-10-09,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
484,421,4,2016-10-06,2016-10-09,2016-10-07,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
485,465,4,2016-10-06,2016-10-08,2016-10-07,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
486,709,4,2016-10-06,2016-10-08,2016-10-09,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
487,827,4,2016-10-06,2016-10-09,2016-10-09,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
488,921,4,2016-10-06,2016-10-09,2016-10-08,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
489,899,4,2016-10-06,2016-10-08,2016-10-08,3,8,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
490,876,4,2016-10-07,2016-10-10,2016-10-09,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
491,1048,4,2016-10-08,2016-10-10,2016-10-11,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
492,191,4,2016-10-09,2016-10-10,2016-10-12,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
493,796,4,2016-10-09,2016-10-12,2016-10-11,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
494,875,4,2016-10-09,2016-10-10,2016-10-11,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
495,712,4,2016-10-10,2016-10-12,2016-10-13,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
496,193,4,2016-10-10,2016-10-12,2016-10-11,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
497,785,4,2016-10-10,2016-10-11,2016-10-11,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
498,1331,4,2016-10-10,2016-10-12,2016-10-11,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
499,260,4,2016-10-11,2016-10-14,2016-10-13,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
500,148,4,2016-10-11,2016-10-12,2016-10-13,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
501,977,4,2016-10-11,2016-10-12,2016-10-13,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
502,401,4,2016-10-12,2016-10-13,2016-10-13,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
503,932,4,2016-10-13,2016-10-16,2016-10-14,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
504,1381,4,2016-10-14,2016-10-15,2016-10-15,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
505,721,4,2016-10-14,2016-10-16,2016-10-17,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
506,831,4,2016-10-14,2016-10-16,2016-10-16,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
507,1378,4,2016-10-15,2016-10-17,2016-10-17,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
508,1359,4,2016-10-15,2016-10-18,2016-10-18,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
509,235,4,2016-10-16,2016-10-17,2016-10-17,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
510,586,4,2016-10-17,2016-10-18,2016-10-18,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
511,377,4,2016-10-18,2016-10-20,2016-10-19,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
512,8,4,2016-10-19,2016-10-22,2016-10-20,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
513,155,4,2016-10-19,2016-10-21,2016-10-21,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
514,927,4,2016-10-19,2016-10-21,2016-10-20,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
515,986,4,2016-10-19,2016-10-20,2016-10-22,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
516,111,4,2016-10-21,2016-10-23,2016-10-24,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
517,613,4,2016-10-21,2016-10-22,2016-10-24,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
518,1374,4,2016-10-22,2016-10-24,2016-10-25,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
519,54,4,2016-10-22,2016-10-23,2016-10-24,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
520,639,4,2016-10-23,2016-10-26,2016-10-24,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
521,664,4,2016-10-23,2016-10-25,2016-10-25,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
522,724,4,2016-10-23,2016-10-24,2016-10-24,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
523,1056,4,2016-10-24,2016-10-26,2016-10-27,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
524,569,4,2016-10-25,2016-10-26,2016-10-27,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
525,1315,4,2016-10-26,2016-10-28,2016-10-29,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
526,1096,4,2016-10-26,2016-10-28,2016-10-28,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
527,506,4,2016-10-27,2016-10-29,2016-10-28,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
528,676,4,2016-10-28,2016-10-31,2016-10-31,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
529,753,4,2016-10-28,2016-10-30,2016-10-31,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
530,773,4,2016-10-28,2016-10-31,2016-10-31,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
531,116,4,2016-10-28,2016-10-29,2016-10-30,3,8,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
532,817,4,2016-10-29,2016-10-31,2016-10-30,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
533,1334,4,2016-10-29,2016-11-01,2016-11-01,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
534,1406,4,2016-10-29,2016-10-30,2016-10-31,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
535,835,4,2016-10-29,2016-10-31,2016-11-01,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
536,759,4,2016-10-31,2016-11-02,2016-11-01,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
537,1353,4,2016-10-31,2016-11-01,2016-11-03,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
538,341,4,2016-11-02,2016-11-05,2016-11-05,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
539,1144,4,2016-11-02,2016-11-04,2016-11-03,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
540,1429,4,2016-11-03,2016-11-05,2016-11-06,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
541,1228,4,2016-11-04,2016-11-07,2016-11-07,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
542,313,4,2016-11-04,2016-11-06,2016-11-05,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
543,62,4,2016-11-06,2016-11-09,2016-11-08,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
544,321,4,2016-11-06,2016-11-07,2016-11-08,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
545,1108,4,2016-11-08,2016-11-10,2016-11-09,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
546,470,4,2016-11-09,2016-11-12,2016-11-10,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
547,20,4,2016-11-09,2016-11-11,2016-11-10,3,8,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
548,739,4,2016-11-11,2016-11-13,2016-11-13,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
550,892,4,2016-11-12,2016-11-14,2016-11-15,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
551,1169,4,2016-11-12,2016-11-13,2016-11-13,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
552,1282,4,2016-11-12,2016-11-15,2016-11-13,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
553,913,4,2016-11-12,2016-11-13,2016-11-15,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
554,104,4,2016-11-13,2016-11-14,2016-11-16,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
555,212,4,2016-11-13,2016-11-14,2016-11-16,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
556,61,4,2016-11-13,2016-11-14,2016-11-15,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
557,1248,4,2016-11-14,2016-11-17,2016-11-15,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
558,1443,4,2016-11-15,2016-11-16,2016-11-17,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
559,959,4,2016-11-16,2016-11-17,2016-11-17,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
560,1405,4,2016-11-18,2016-11-19,2016-11-21,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
561,90,4,2016-11-19,2016-11-22,2016-11-22,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
562,942,4,2016-11-19,2016-11-20,2016-11-22,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
563,365,4,2016-11-20,2016-11-22,2016-11-21,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
564,1058,4,2016-11-20,2016-11-23,2016-11-22,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
565,894,4,2016-11-21,2016-11-22,2016-11-22,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
566,298,4,2016-11-22,2016-11-25,2016-11-23,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
567,1430,4,2016-11-22,2016-11-23,2016-11-23,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
