order_id,item_id,product_id,quantity,list_price,discount,Extraction_Date,source,extracted_at,data_source
526.0,1,b'3',2,999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
526.0,2,b'8',1,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
527.0,2,b'4',1,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
527.0,4,b'9',2,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
530.0,1,b'2',2,749.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
530.0,2,b'4',1,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
530.0,3,b'6',2,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
531.0,1,b'6',1,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
533.0,1,b'4',1,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
534.0,2,b'9',2,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
534.0,3,b'2',1,749.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
536.0,2,b'2',1,749.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
538.0,1,b'2',2,749.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
539.0,1,b'9',2,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
542.0,2,b'9',1,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
545.0,2,b'6',1,469.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
546.0,2,b'8',1,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
547.0,2,b'9',1,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
547.0,3,b'5',1,1320.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
548.0,1,b'8',1,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
549.0,3,b'3',1,999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
549.0,4,b'7',1,3999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
550.0,1,b'4',1,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
552.0,2,b'2',1,749.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
554.0,1,b'3',2,999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
554.0,3,b'4',2,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
555.0,1,b'8',1,1799.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
555.0,2,b'7',1,3999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
556.0,2,b'4',2,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
557.0,1,b'9',2,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
558.0,1,b'7',1,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
558.0,3,b'9',1,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
559.0,2,b'6',1,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
559.0,3,b'7',2,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
561.0,3,b'5',1,1320.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
563.0,1,b'6',2,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
564.0,1,b'4',1,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
565.0,3,b'9',1,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
566.0,2,b'7',2,3999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
566.0,3,b'8',1,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
567.0,1,b'9',1,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
567.0,2,b'5',1,1320.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
568.0,1,b'5',1,1320.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
570.0,3,b'3',2,999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
571.0,1,b'4',1,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
571.0,2,b'9',1,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
572.0,1,b'3',1,999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
573.0,1,b'2',1,749.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
575.0,1,b'4',2,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
576.0,1,b'9',1,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
577.0,1,b'3',2,999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
578.0,4,b'8',2,1799.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
579.0,1,b'7',2,3999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
579.0,2,b'6',1,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
580.0,4,b'9',2,2999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
581.0,1,b'8',2,1799.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
584.0,5,b'8',2,1799.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
590.0,1,b'2',2,749.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
590.0,3,b'8',2,1799.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
590.0,4,b'5',2,1320.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
591.0,3,b'2',2,749.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
593.0,1,b'3',2,999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
595.0,1,b'4',1,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
595.0,3,b'3',1,999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
596.0,1,b'5',1,1320.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
596.0,3,b'9',1,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
597.0,2,b'8',1,1799.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
598.0,1,b'4',2,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
599.0,1,b'9',2,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
600.0,2,b'4',1,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
602.0,2,b'5',2,1320.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
603.0,2,b'4',1,2899.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
604.0,2,b'9',2,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
606.0,1,b'6',2,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
608.0,1,b'4',2,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
608.0,2,b'7',2,3999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
609.0,2,b'7',1,3999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
609.0,4,b'5',1,1320.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
610.0,4,b'3',1,999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
610.0,5,b'8',1,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
613.0,1,b'9',2,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
615.0,3,b'6',2,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
620.0,1,b'5',2,1320.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
622.0,1,b'9',2,2999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
623.0,1,b'8',1,1799.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
627.0,2,b'9',2,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
629.0,2,b'5',2,1320.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
629.0,5,b'6',2,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
630.0,1,b'5',1,1320.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
632.0,4,b'6',1,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
633.0,3,b'5',2,1320.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
634.0,1,b'4',2,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
635.0,1,b'4',1,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
637.0,1,b'9',1,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
644.0,1,b'9',1,2999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
645.0,3,b'6',1,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
646.0,2,b'4',1,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
650.0,1,b'3',1,999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
653.0,1,b'6',1,469.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
653.0,3,b'2',2,749.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
654.0,1,b'9',1,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
658.0,3,b'9',1,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
664.0,2,b'5',1,1320.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
667.0,3,b'3',1,999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
671.0,4,b'4',1,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
673.0,3,b'5',1,1320.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
677.0,2,b'7',2,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
680.0,2,b'7',1,3999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
681.0,4,b'6',2,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
683.0,1,b'2',2,749.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
687.0,3,b'5',2,1320.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
688.0,1,b'8',1,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
691.0,2,b'5',2,1320.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
693.0,3,b'5',2,1320.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
696.0,2,b'7',1,3999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
697.0,1,b'5',2,1320.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
700.0,1,b'7',2,3999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
702.0,3,b'3',2,999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
703.0,4,b'4',2,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
708.0,1,b'6',1,469.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
711.0,1,b'5',2,1320.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
712.0,5,b'4',2,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
716.0,4,b'4',2,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
720.0,2,b'6',1,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
722.0,2,b'3',1,999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
732.0,2,b'4',2,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
734.0,2,b'3',1,999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
739.0,1,b'3',1,999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
749.0,1,b'9',1,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
753.0,2,b'7',2,3999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
754.0,3,b'3',1,999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
754.0,5,b'7',1,3999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
769.0,1,b'8',1,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
769.0,2,b'6',2,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
777.0,1,b'5',1,1320.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
777.0,2,b'7',2,3999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
777.0,3,b'2',1,749.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
779.0,4,b'8',1,1799.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
781.0,2,b'7',2,3999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
792.0,5,b'2',1,749.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
796.0,1,b'6',2,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
799.0,1,b'5',2,1320.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
800.0,3,b'6',2,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
805.0,5,b'6',2,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
807.0,2,b'6',1,469.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
807.0,3,b'3',2,999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
807.0,4,b'9',2,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
821.0,3,b'6',1,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
835.0,3,b'2',1,749.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
841.0,2,b'9',1,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
850.0,2,b'5',2,1320.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
853.0,5,b'6',1,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
858.0,2,b'5',1,1320.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
860.0,1,b'6',1,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
869.0,1,b'7',1,3999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
875.0,1,b'5',2,1320.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
878.0,3,b'6',2,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
879.0,2,b'2',2,749.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
880.0,3,b'5',1,1320.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
883.0,2,b'5',2,1320.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
892.0,2,b'9',2,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
899.0,3,b'6',1,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
909.0,1,b'5',1,1320.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
912.0,4,b'2',2,749.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
915.0,4,b'2',1,749.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
918.0,3,b'4',2,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
919.0,1,b'7',1,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
923.0,2,b'6',1,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
927.0,4,b'3',1,999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
935.0,3,b'6',1,469.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
938.0,1,b'4',1,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
939.0,1,b'5',1,1320.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
946.0,1,b'7',1,3999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
949.0,1,b'9',2,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
954.0,1,b'4',2,2899.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
963.0,1,b'4',1,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
971.0,3,b'8',2,1799.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
973.0,1,b'4',2,2899.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
980.0,2,b'9',1,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
985.0,1,b'5',2,1320.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
989.0,5,b'5',1,1320.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
990.0,1,b'6',2,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
991.0,1,b'9',2,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
992.0,5,b'7',1,3999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1002.0,3,b'8',2,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1008.0,2,b'2',1,749.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1012.0,1,b'8',1,1799.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1015.0,1,b'6',2,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1022.0,4,b'5',1,1320.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1026.0,1,b'7',2,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1034.0,2,b'8',2,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1037.0,2,b'3',1,999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1038.0,2,b'9',1,2999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1040.0,5,b'8',2,1799.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1048.0,1,b'3',2,999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1049.0,1,b'9',1,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1049.0,3,b'3',1,999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1052.0,1,b'7',1,3999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1056.0,1,b'3',1,999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1059.0,2,b'7',1,3999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1060.0,1,b'7',1,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1062.0,3,b'5',1,1320.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1067.0,2,b'9',2,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1067.0,4,b'6',2,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1086.0,5,b'5',1,1320.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1092.0,3,b'2',2,749.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1095.0,2,b'3',2,999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1100.0,2,b'9',2,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1112.0,3,b'5',2,1320.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1112.0,5,b'9',2,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1122.0,1,b'9',2,2999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1124.0,1,b'7',2,3999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1124.0,2,b'6',1,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1124.0,5,b'2',2,749.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1133.0,1,b'4',2,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1139.0,5,b'7',1,3999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1141.0,1,b'8',1,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1153.0,2,b'6',2,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1155.0,2,b'6',2,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1160.0,2,b'9',1,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1164.0,1,b'8',1,1799.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1174.0,2,b'6',1,469.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1175.0,4,b'3',1,999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1175.0,5,b'9',1,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1183.0,3,b'6',2,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1187.0,3,b'4',1,2899.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1194.0,2,b'7',2,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1197.0,3,b'9',2,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1203.0,1,b'6',2,469.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1210.0,2,b'6',2,46999.0,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1214.0,1,b'9',2,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1214.0,2,b'7',1,3999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1225.0,3,b'6',2,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1227.0,4,b'8',1,1799.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1232.0,1,b'4',2,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1232.0,3,b'6',2,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
1235.0,1,b'7',1,3999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv
