order_id,item_id,product_id,quantity,list_price,discount,Extraction_Date,source,extracted_at,data_source,customer_id,store_id,staff_id,order_date,shipped_date,order_status,local_price,brand_id,category_id,total_price,order_date_id,shipped_date_id
276,3,9,2,2999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1227.0,2.0,6.0,2016-06-18,2016-06-19,4.0,142314.32961731998,9,5,284628.65923463996,137.0,138.0
277,2,6,2,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,546.0,2.0,7.0,2016-06-19,2016-06-20,4.0,22295.51157732,8,6,44591.02315464,138.0,139.0
281,3,7,2,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,800.0,2.0,7.0,2016-06-21,2016-06-23,4.0,189752.59761732,9,6,379505.19523464,140.0,142.0
282,2,7,2,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,159.0,3.0,9.0,2016-06-22,2016-06-25,4.0,189752.59761732,9,6,379505.19523464,141.0,143.0
282,3,3,2,999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,159.0,3.0,9.0,2016-06-22,2016-06-25,4.0,47437.79361732,8,6,94875.58723464,141.0,143.0
283,1,9,1,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,181.0,1.0,2.0,2016-06-23,2016-06-26,4.0,142314.32961731998,9,5,142314.32961731998,142.0,709.0
285,3,2,1,749.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,319.0,1.0,2.0,2016-06-25,2016-06-27,4.0,35578.226617320004,5,6,35578.226617320004,143.0,144.0
286,4,7,1,3999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,59.0,2.0,6.0,2016-06-25,2016-06-26,4.0,189752.59761732,9,6,189752.59761732,143.0,709.0
287,1,5,1,1320.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,133.0,2.0,6.0,2016-06-25,2016-06-27,4.0,62665.47764532,3,6,62665.47764532,143.0,144.0
287,3,2,1,749.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,133.0,2.0,6.0,2016-06-25,2016-06-27,4.0,35578.226617320004,5,6,35578.226617320004,143.0,144.0
288,1,4,1,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,780.0,2.0,6.0,2016-06-25,2016-06-28,4.0,137570.50281732,9,6,137570.50281732,143.0,145.0
288,3,7,2,3999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,780.0,2.0,6.0,2016-06-25,2016-06-28,4.0,189752.59761732,9,6,379505.19523464,143.0,145.0
290,1,2,2,749.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,202.0,2.0,6.0,2016-06-28,2016-06-30,4.0,35578.226617320004,5,6,71156.45323464001,145.0,147.0
290,2,5,2,1320.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,202.0,2.0,6.0,2016-06-28,2016-06-30,4.0,62665.47764532,3,6,125330.95529064,145.0,147.0
291,1,6,2,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,158.0,2.0,6.0,2016-06-29,2016-07-01,4.0,22295.51157732,8,6,44591.02315464,146.0,148.0
292,2,4,1,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,360.0,3.0,9.0,2016-06-29,2016-07-02,4.0,137570.50281732,9,6,137570.50281732,146.0,711.0
293,2,6,1,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,573.0,2.0,7.0,2016-06-30,2016-07-02,4.0,22295.51157732,8,6,22295.51157732,147.0,711.0
294,3,7,2,3999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,732.0,2.0,7.0,2016-07-01,2016-07-02,4.0,189752.59761732,9,6,379505.19523464,148.0,711.0
296,4,9,1,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1245.0,2.0,6.0,2016-07-04,2016-07-06,4.0,142314.32961731998,9,5,142314.32961731998,149.0,151.0
297,1,4,2,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1425.0,2.0,7.0,2016-07-04,2016-07-06,4.0,137570.50281732,9,6,275141.00563464,149.0,151.0
298,2,6,2,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,885.0,3.0,9.0,2016-07-04,2016-07-07,4.0,22295.51157732,8,6,44591.02315464,149.0,152.0
298,4,9,1,2999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,885.0,3.0,9.0,2016-07-04,2016-07-07,4.0,142314.32961731998,9,5,142314.32961731998,149.0,152.0
300,2,9,2,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1205.0,2.0,6.0,2016-07-05,2016-07-08,4.0,142314.32961731998,9,5,284628.65923463996,150.0,712.0
301,1,6,1,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,17.0,2.0,6.0,2016-07-06,2016-07-08,4.0,22295.51157732,8,6,22295.51157732,151.0,712.0
302,3,2,2,749.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1375.0,2.0,6.0,2016-07-06,2016-07-09,4.0,35578.226617320004,5,6,71156.45323464001,151.0,153.0
303,1,8,2,1799.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,36.0,2.0,7.0,2016-07-07,2016-07-09,4.0,85388.40801732,9,6,170776.81603464,152.0,153.0
304,2,7,2,3999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,230.0,2.0,6.0,2016-07-07,2016-07-08,4.0,189752.59761732,9,6,379505.19523464,152.0,712.0
305,2,6,1,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,705.0,2.0,7.0,2016-07-07,2016-07-08,4.0,22295.51157732,8,6,22295.51157732,152.0,712.0
305,3,3,2,999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,705.0,2.0,7.0,2016-07-07,2016-07-08,4.0,47437.79361732,8,6,94875.58723464,152.0,712.0
308,1,7,1,3999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,156.0,2.0,6.0,2016-07-11,2016-07-14,4.0,189752.59761732,9,6,189752.59761732,154.0,157.0
309,1,3,1,999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,211.0,2.0,6.0,2016-07-11,2016-07-13,4.0,47437.79361732,8,6,47437.79361732,154.0,156.0
310,1,7,2,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,627.0,1.0,2.0,2016-07-12,2016-07-13,4.0,189752.59761732,9,6,379505.19523464,155.0,156.0
310,3,5,2,1320.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,627.0,1.0,2.0,2016-07-12,2016-07-13,4.0,62665.47764532,3,6,125330.95529064,155.0,156.0
310,4,8,1,1799.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,627.0,1.0,2.0,2016-07-12,2016-07-13,4.0,85388.40801732,9,6,85388.40801732,155.0,156.0
311,2,5,2,1320.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1400.0,2.0,6.0,2016-07-12,2016-07-13,4.0,62665.47764532,3,6,125330.95529064,155.0,156.0
313,1,4,1,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,565.0,3.0,9.0,2016-07-14,2016-07-15,4.0,137570.50281732,9,6,137570.50281732,157.0,158.0
314,1,5,1,1320.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1019.0,2.0,7.0,2016-07-15,2016-07-17,4.0,62665.47764532,3,6,62665.47764532,158.0,160.0
314,2,9,1,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1019.0,2.0,7.0,2016-07-15,2016-07-17,4.0,142314.32961731998,9,5,142314.32961731998,158.0,160.0
314,4,7,2,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1019.0,2.0,7.0,2016-07-15,2016-07-17,4.0,189752.59761732,9,6,379505.19523464,158.0,160.0
315,2,9,1,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1263.0,2.0,6.0,2016-07-16,2016-07-17,4.0,142314.32961731998,9,5,142314.32961731998,159.0,160.0
316,1,2,2,749.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,670.0,2.0,7.0,2016-07-17,2016-07-19,4.0,35578.226617320004,5,6,71156.45323464001,160.0,162.0
318,3,9,1,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1141.0,2.0,7.0,2016-07-17,2016-07-20,4.0,142314.32961731998,9,5,142314.32961731998,160.0,163.0
320,1,2,1,749.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1428.0,1.0,2.0,2016-07-19,2016-07-21,4.0,35578.226617320004,5,6,35578.226617320004,162.0,164.0
321,1,4,2,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,568.0,2.0,6.0,2016-07-19,2016-07-21,4.0,137570.50281732,9,6,275141.00563464,162.0,164.0
324,1,2,2,749.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,480.0,2.0,6.0,2016-07-20,2016-07-23,4.0,35578.226617320004,5,6,71156.45323464001,163.0,165.0
325,1,7,1,3999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,848.0,2.0,6.0,2016-07-20,2016-07-21,4.0,189752.59761732,9,6,189752.59761732,163.0,164.0
325,3,6,2,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,848.0,2.0,6.0,2016-07-20,2016-07-21,4.0,22295.51157732,8,6,44591.02315464,163.0,164.0
327,3,4,1,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,83.0,2.0,6.0,2016-07-21,2016-07-22,4.0,137570.50281732,9,6,137570.50281732,164.0,714.0
328,1,6,2,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,528.0,2.0,6.0,2016-07-23,2016-07-25,4.0,22295.51157732,8,6,44591.02315464,165.0,167.0
329,2,8,2,1799.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,274.0,2.0,6.0,2016-07-24,2016-07-26,4.0,85388.40801732,9,6,170776.81603464,166.0,168.0
333,2,8,2,1799.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,779.0,2.0,6.0,2016-07-25,2016-07-26,4.0,85388.40801732,9,6,170776.81603464,167.0,168.0
333,3,3,1,999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,779.0,2.0,6.0,2016-07-25,2016-07-26,4.0,47437.79361732,8,6,47437.79361732,167.0,168.0
334,2,9,1,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1112.0,2.0,7.0,2016-07-25,2016-07-27,4.0,142314.32961731998,9,5,142314.32961731998,167.0,715.0
334,3,3,2,999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1112.0,2.0,7.0,2016-07-25,2016-07-27,4.0,47437.79361732,8,6,94875.58723464,167.0,715.0
335,1,6,1,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1193.0,2.0,6.0,2016-07-25,2016-07-26,4.0,22295.51157732,8,6,22295.51157732,167.0,168.0
335,2,2,2,749.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1193.0,2.0,6.0,2016-07-25,2016-07-26,4.0,35578.226617320004,5,6,71156.45323464001,167.0,168.0
336,1,4,1,2899.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1030.0,2.0,7.0,2016-07-26,2016-07-27,4.0,137570.50281732,9,6,137570.50281732,168.0,715.0
337,2,4,1,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1252.0,2.0,7.0,2016-07-26,2016-07-28,4.0,137570.50281732,9,6,137570.50281732,168.0,169.0
338,1,6,2,469.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1333.0,1.0,3.0,2016-07-28,2016-07-30,4.0,22295.51157732,8,6,44591.02315464,169.0,716.0
338,5,9,1,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1333.0,1.0,3.0,2016-07-28,2016-07-30,4.0,142314.32961731998,9,5,142314.32961731998,169.0,716.0
342,2,9,1,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,806.0,2.0,7.0,2016-07-31,2016-08-03,4.0,142314.32961731998,9,5,142314.32961731998,171.0,174.0
343,3,5,2,1320.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,961.0,2.0,7.0,2016-07-31,2016-08-01,4.0,62665.47764532,3,6,125330.95529064,171.0,172.0
348,1,5,2,1320.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,907.0,3.0,9.0,2016-08-02,2016-08-04,4.0,62665.47764532,3,6,125330.95529064,173.0,175.0
350,1,6,2,469.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,,,,,,,22295.51157732,8,6,44591.02315464,,
350,3,3,1,999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,,,,,,,47437.79361732,8,6,47437.79361732,,
351,1,4,2,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1307.0,1.0,2.0,2016-08-03,2016-08-04,4.0,137570.50281732,9,6,275141.00563464,174.0,175.0
353,1,2,2,749.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1387.0,2.0,7.0,2016-08-03,2016-08-06,4.0,35578.226617320004,5,6,71156.45323464001,174.0,717.0
356,2,4,1,2899.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1189.0,2.0,6.0,2016-08-04,2016-08-06,4.0,137570.50281732,9,6,137570.50281732,175.0,717.0
357,4,9,1,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,,,,,,,142314.32961731998,9,5,142314.32961731998,,
358,2,6,2,469.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1042.0,2.0,7.0,2016-08-05,2016-08-07,4.0,22295.51157732,8,6,44591.02315464,176.0,177.0
358,3,8,2,1799.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1042.0,2.0,7.0,2016-08-05,2016-08-07,4.0,85388.40801732,9,6,170776.81603464,176.0,177.0
359,2,9,2,2999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,441.0,2.0,7.0,2016-08-07,2016-08-10,4.0,142314.32961731998,9,5,284628.65923463996,177.0,718.0
359,3,7,2,3999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,441.0,2.0,7.0,2016-08-07,2016-08-10,4.0,189752.59761732,9,6,379505.19523464,177.0,718.0
360,2,7,2,3999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1300.0,2.0,6.0,2016-08-07,2016-08-10,4.0,189752.59761732,9,6,379505.19523464,177.0,718.0
361,2,6,2,469.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,994.0,2.0,6.0,2016-08-08,2016-08-11,4.0,22295.51157732,8,6,44591.02315464,178.0,180.0
362,1,2,1,749.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,187.0,1.0,2.0,2016-08-09,2016-08-11,4.0,35578.226617320004,5,6,35578.226617320004,179.0,180.0
366,2,4,1,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1054.0,3.0,9.0,2016-08-13,2016-08-14,4.0,137570.50281732,9,6,137570.50281732,182.0,183.0
368,1,5,1,1320.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,995.0,2.0,7.0,2016-08-14,2016-08-17,4.0,62665.47764532,3,6,62665.47764532,183.0,186.0
370,2,4,2,2899.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,758.0,2.0,7.0,2016-08-15,2016-08-18,4.0,137570.50281732,9,6,275141.00563464,184.0,187.0
372,3,5,1,1320.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,132.0,2.0,6.0,2016-08-16,2016-08-18,4.0,62665.47764532,3,6,62665.47764532,185.0,187.0
373,1,8,2,1799.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,337.0,2.0,7.0,2016-08-16,2016-08-17,4.0,85388.40801732,9,6,170776.81603464,185.0,186.0
374,2,7,1,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1313.0,1.0,2.0,2016-08-17,2016-08-18,4.0,189752.59761732,9,6,189752.59761732,186.0,187.0
375,2,2,2,749.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,536.0,2.0,7.0,2016-08-17,2016-08-20,4.0,35578.226617320004,5,6,71156.45323464001,186.0,189.0
375,3,4,2,2899.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,536.0,2.0,7.0,2016-08-17,2016-08-20,4.0,137570.50281732,9,6,275141.00563464,186.0,189.0
376,1,2,2,749.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,825.0,2.0,6.0,2016-08-17,2016-08-18,4.0,35578.226617320004,5,6,71156.45323464001,186.0,187.0
377,1,8,1,1799.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1355.0,2.0,6.0,2016-08-17,2016-08-20,4.0,85388.40801732,9,6,85388.40801732,186.0,189.0
379,1,9,1,2999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,954.0,2.0,7.0,2016-08-18,2016-08-21,4.0,142314.32961731998,9,5,142314.32961731998,187.0,190.0
382,1,8,1,1799.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,199.0,2.0,6.0,2016-08-20,2016-08-23,4.0,85388.40801732,9,6,85388.40801732,189.0,192.0
382,2,9,1,2999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,199.0,2.0,6.0,2016-08-20,2016-08-23,4.0,142314.32961731998,9,5,142314.32961731998,189.0,192.0
384,3,8,1,1799.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,410.0,2.0,7.0,2016-08-20,2016-08-23,4.0,85388.40801732,9,6,85388.40801732,189.0,192.0
384,5,4,1,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,410.0,2.0,7.0,2016-08-20,2016-08-23,4.0,137570.50281732,9,6,137570.50281732,189.0,192.0
385,2,7,2,3999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1274.0,2.0,7.0,2016-08-20,2016-08-22,4.0,189752.59761732,9,6,379505.19523464,189.0,191.0
386,1,8,1,1799.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1362.0,2.0,6.0,2016-08-20,2016-08-23,4.0,85388.40801732,9,6,85388.40801732,189.0,192.0
386,2,3,2,999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1362.0,2.0,6.0,2016-08-20,2016-08-23,4.0,47437.79361732,8,6,94875.58723464,189.0,192.0
388,3,2,1,749.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1080.0,3.0,8.0,2016-08-21,2016-08-23,4.0,35578.226617320004,5,6,35578.226617320004,190.0,192.0
389,1,2,1,749.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,53.0,1.0,3.0,2016-08-22,2016-08-25,4.0,35578.226617320004,5,6,35578.226617320004,191.0,193.0
389,4,5,1,1320.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,53.0,1.0,3.0,2016-08-22,2016-08-25,4.0,62665.47764532,3,6,62665.47764532,191.0,193.0
389,5,9,1,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,53.0,1.0,3.0,2016-08-22,2016-08-25,4.0,142314.32961731998,9,5,142314.32961731998,191.0,193.0
390,2,7,2,3999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,576.0,3.0,9.0,2016-08-22,2016-08-25,4.0,189752.59761732,9,6,379505.19523464,191.0,193.0
390,3,9,1,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,576.0,3.0,9.0,2016-08-22,2016-08-25,4.0,142314.32961731998,9,5,142314.32961731998,191.0,193.0
391,1,8,1,1799.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,,,,,,,85388.40801732,9,6,85388.40801732,,
391,2,5,2,1320.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,,,,,,,62665.47764532,3,6,125330.95529064,,
392,2,3,2,999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,176.0,1.0,3.0,2016-08-23,2016-08-24,4.0,47437.79361732,8,6,94875.58723464,192.0,719.0
393,1,6,2,469.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,368.0,2.0,6.0,2016-08-25,2016-08-27,4.0,22295.51157732,8,6,44591.02315464,193.0,195.0
396,3,5,1,1320.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,542.0,2.0,6.0,2016-08-27,2016-08-29,4.0,62665.47764532,3,6,62665.47764532,195.0,197.0
397,1,7,1,3999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1437.0,2.0,7.0,2016-08-28,2016-08-29,4.0,189752.59761732,9,6,189752.59761732,196.0,197.0
398,1,8,2,1799.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,447.0,1.0,2.0,2016-08-29,2016-09-01,4.0,85388.40801732,9,6,170776.81603464,197.0,200.0
400,2,9,1,2999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1295.0,2.0,6.0,2016-08-29,2016-08-31,4.0,142314.32961731998,9,5,142314.32961731998,197.0,199.0
400,3,3,2,999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1295.0,2.0,6.0,2016-08-29,2016-08-31,4.0,47437.79361732,8,6,94875.58723464,197.0,199.0
402,1,6,2,469.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1335.0,2.0,6.0,2016-08-30,2016-08-31,4.0,22295.51157732,8,6,44591.02315464,198.0,199.0
402,2,5,1,1320.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1335.0,2.0,6.0,2016-08-30,2016-08-31,4.0,62665.47764532,3,6,62665.47764532,198.0,199.0
403,2,7,2,3999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,578.0,1.0,3.0,2016-08-31,2016-09-02,4.0,189752.59761732,9,6,379505.19523464,199.0,201.0
404,1,9,1,2999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,396.0,2.0,7.0,2016-08-31,2016-09-01,4.0,142314.32961731998,9,5,142314.32961731998,199.0,200.0
405,1,3,2,999.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,603.0,2.0,6.0,2016-08-31,2016-09-01,4.0,47437.79361732,8,6,94875.58723464,199.0,200.0
406,1,4,1,2899.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1380.0,2.0,7.0,2016-08-31,2016-09-01,4.0,137570.50281732,9,6,137570.50281732,199.0,200.0
407,2,5,1,1320.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,,,,,,,62665.47764532,3,6,62665.47764532,,
408,2,3,1,999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1071.0,1.0,2.0,2016-09-01,2016-09-02,4.0,47437.79361732,8,6,47437.79361732,200.0,201.0
408,3,2,2,749.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1071.0,1.0,2.0,2016-09-01,2016-09-02,4.0,35578.226617320004,5,6,71156.45323464001,200.0,201.0
410,2,9,2,2999.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1151.0,2.0,6.0,2016-09-01,2016-09-02,4.0,142314.32961731998,9,5,284628.65923463996,200.0,201.0
411,1,2,1,749.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,261.0,1.0,3.0,2016-09-02,2016-09-04,4.0,35578.226617320004,5,6,35578.226617320004,201.0,203.0
412,1,7,1,3999.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1202.0,1.0,3.0,2016-09-02,2016-09-04,4.0,189752.59761732,9,6,189752.59761732,201.0,203.0
413,1,8,2,1799.99,0.05,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,717.0,2.0,6.0,2016-09-02,2016-09-03,4.0,85388.40801732,9,6,170776.81603464,201.0,202.0
413,3,9,1,2999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,717.0,2.0,6.0,2016-09-02,2016-09-03,4.0,142314.32961731998,9,5,142314.32961731998,201.0,202.0
414,1,4,2,2899.99,0.1,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,917.0,2.0,7.0,2016-09-03,2016-09-06,4.0,137570.50281732,9,6,275141.00563464,202.0,205.0
415,1,3,1,999.99,0.07,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1265.0,2.0,7.0,2016-09-03,2016-09-06,4.0,47437.79361732,8,6,47437.79361732,202.0,205.0
415,3,5,1,1320.99,0.2,1714563465.450598,SQL-Server,2025-12-01T02:39:49.121714,order_items.csv,1265.0,2.0,7.0,2016-09-03,2016-09-06,4.0,62665.47764532,3,6,62665.47764532,202.0,205.0
